DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
19/10/25,00:30,Remo,Athletic Club MG,66,13,21,36,64,62,38,FST
19/10/25,20:00,Avai,Criciuma,52,29,19,68,32,31,69,FST
19/10/25,20:00,Operario PR,Volta Redonda,64,17,19,68,32,30,70,FST
19/10/25,22:30,Botafogo SP,Cuiaba,8,41,51,75,25,33,67,FST
19/10/25,22:30,Coritiba,Athletico Paranaense,50,32,18,77,23,28,72,FST
19/10/25,13:00,Dobrudzha 1919 Dobrich,CSKA Sofia,16,6,78,64,36,29,71,FST
19/10/25,15:30,Cherno More Varna,Levski Sofia,5,44,51,73,27,39,61,FST
19/10/25,18:00,Lokomotiv 1929 Sofia,CSKA 1948 Sofia,41,4,55,36,64,54,46,FST
19/10/25,14:00,Ludogorets II,Chernomorets 1919 Burgas,60,13,27,38,62,57,43,FST
19/10/25,16:30,Antofagasta,Universidad de Concepcion,29,50,21,68,32,41,59,FST
19/10/25,19:00,Deportes Copiapo,Magallanes,68,11,21,35,65,69,31,FST
19/10/25,21:30,Deportes Temuco,Deportes Santa Cruz,56,15,29,65,35,33,67,FST
19/10/25,16:30,Coquimbo Unido,Colo Colo,50,33,17,70,30,34,66,FST
19/10/25,19:00,Everton de Vina,Universidad Catolica,33,48,19,68,32,32,68,FST
19/10/25,08:30,Dalian Young Boy,Wuhan Three Towns,61,14,25,28,72,76,24,FST
19/10/25,12:35,Henan,Changchun Yatai,66,11,23,28,72,73,27,FST
19/10/25,08:30,Shaanxi Union,Qingdao Red Lions,83,6,11,33,67,30,70,FST
19/10/25,12:30,Nantong Zhiyun,Guangxi Baoyun,72,8,20,60,40,39,61,FST
19/10/25,12:30,Nanjing City,Heilongjiang Lava Spring,32,50,18,65,35,58,42,FST
19/10/25,00:20,Junior,Deportivo Pereira,70,12,18,39,61,60,40,FST
19/10/25,22:10,Llaneros,Once Caldas,15,54,31,69,31,31,69,FST
19/10/25,00:00,Patriotas,Jaguares,50,25,25,75,25,39,61,FST
19/10/25,23:00,Orsomarso,Quindio,53,30,17,25,75,70,30,FST
19/10/25,00:00,Puntarenas,Cartagines,33,46,21,66,34,58,42,FST
19/10/25,02:00,Municipal Perez Zeledon,AD San Carlos,50,33,17,37,63,56,44,FST
19/10/25,22:00,Municipal Liberia,Herediano,32,51,17,66,34,58,42,FST
19/10/25,15:00,Istra 1961,Hajduk Split,36,7,57,70,30,36,64,FST
19/10/25,17:15,HNK Gorica,NK Varazdin,16,59,25,68,32,37,63,FST
19/10/25,12:45,NK Jarun,NK Dubrava Zagreb,18,56,26,68,32,33,67,FST
19/10/25,14:30,HNK Cibalia,NK Dugopolje,31,49,20,76,24,30,70,FST
19/10/25,16:00,Krasava Ypsonas,Omonia Nicosia,11,8,81,27,73,71,29,FST
19/10/25,17:00,Apoel Nicosia,Olympiakos,86,4,10,62,38,18,82,FST
19/10/25,17:00,Aris,AEL,80,7,13,32,68,40,60,FST
19/10/25,12:00,Banik Ostrava,Hradec Kralove,50,31,19,42,58,61,39,FST
19/10/25,14:30,Slovacko,Sparta Prague,16,6,78,64,36,37,63,FST
19/10/25,17:30,FK Jablonec,Dukla Praha,76,9,15,63,37,32,68,FST
19/10/25,09:15,Slavia Prague B,Hanacka Slavia Kromeriz,72,11,17,31,69,65,35,FST
19/10/25,09:15,Viktoria Zizkov,FC Sellier & Bellot Vlasim,55,13,32,36,64,71,29,FST
19/10/25,13:00,FC Nordsjaelland,Randers FC,59,14,27,31,69,70,30,FST
19/10/25,13:00,Viborg,Odense BK,54,29,17,34,66,75,25,FST
19/10/25,15:00,Brondby,AGF Aarhus,32,51,17,35,65,75,25,FST
19/10/25,17:00,Midtjylland,Vejle,77,8,15,26,74,65,35,FST
19/10/25,14:00,Lyngby,Aarhus Fremad,60,15,25,37,63,70,30,FST
19/10/25,00:00,Delfin SC,Macara,50,29,21,68,32,36,64,FST
19/10/25,19:00,Manta FC,Tecnico Universitario,51,30,19,72,28,35,65,FST
19/10/25,21:30,SD Aucas,Emelec,63,16,21,66,34,32,68,FST
19/10/25,15:00,Masr,Petrojet,46,30,24,72,28,31,69,FST
19/10/25,18:00,Ceramica Cleopatra,El Geish,62,20,18,70,30,29,71,FST
19/10/25,22:00,Cacahuatique,Platense,58,14,28,69,31,29,71,FST
19/10/25,22:00,Fuerte San Francisco,Firpo,29,4,67,38,62,59,41,FST
19/10/25,22:20,Municipal Limeño,Águila,8,40,52,32,68,68,32,FST
19/10/25,14:00,Tottenham,Aston Villa,57,16,27,41,59,66,34,FST
19/10/25,16:30,Liverpool,Man Utd,65,14,21,27,73,68,32,FST
19/10/25,12:30,Laagri,Kalju Nomme,18,6,76,25,75,67,33,FST
19/10/25,14:00,Suduroy,Vikingur Gota,12,6,82,21,79,67,33,FST
19/10/25,14:00,EB / Streymur,B36 Torshavn,23,7,70,30,70,60,40,FST
19/10/25,14:00,B68,07 Vestur,20,49,31,29,71,57,43,FST
19/10/25,17:15,HB,NSI Runavik,30,50,20,71,29,40,60,FST
19/10/25,14:00,IF Gnistan,SJK,38,5,57,24,76,78,22,FST
19/10/25,14:00,FC Ilves,FC Inter,31,52,17,30,70,72,28,FST
19/10/25,16:30,KuPS Kuopio,HJK Helsinki,30,51,19,34,66,72,28,FST
19/10/25,13:00,MP,OLS,52,37,11,32,68,74,26,FST
19/10/25,14:00,Lens,Paris FC,60,16,24,35,65,71,29,FST
19/10/25,16:15,Lorient,Brest,46,33,21,44,56,66,34,FST
19/10/25,16:15,Rennes,Auxerre,60,19,21,40,60,62,38,FST
19/10/25,16:15,Toulouse,Metz,70,14,16,40,60,61,39,FST
19/10/25,19:45,Nantes,Lille,29,8,63,40,60,66,34,FST
19/10/25,14:30,SC Freiburg,Eintracht Frankfurt,34,48,18,31,69,76,24,FST
19/10/25,16:30,St Pauli,TSG Hoffenheim,33,44,23,40,60,70,30,FST
19/10/25,12:30,Darmstadt,Magdeburg,59,19,22,29,71,76,24,FST
19/10/25,12:30,Elversberg,Greuther Furth,69,11,20,28,72,71,29,FST
19/10/25,12:30,Nurnberg,Holstein Kiel,33,43,24,38,62,72,28,FST
19/10/25,12:30,SSV Ulm 1846,Cottbus,34,48,18,29,71,76,24,FST
19/10/25,15:30,1860 Munich,MSV Duisburg,50,31,19,41,59,68,32,FST
19/10/25,18:30,TSV Havelse,Jahn Regensburg,6,43,51,35,65,71,29,FST
19/10/25,14:00,Asteras Tripolis,AE Kifisias,52,26,22,66,34,39,61,FST
19/10/25,15:30,Volos NFC,Panserraikos,65,15,20,42,58,63,37,FST
19/10/25,17:30,Aris Salonika,Panathinaikos,8,39,53,32,68,60,40,FST
19/10/25,19:00,AEK Athens,PAOK Salonika,49,32,19,37,63,65,35,FST
19/10/25,02:30,Real Espana,Atlético Choloma,77,8,15,37,63,38,62,FST
19/10/25,12:15,Kazincbarcikai BSC,Kisvarda FC,7,40,53,35,65,74,26,FST
19/10/25,14:30,Zalaegerszegi TE,Puskas Academy,37,6,57,34,66,72,28,FST
19/10/25,17:00,Ujpest,Ferencvarosi TC,29,7,64,33,67,71,29,FST
19/10/25,12:00,Karcag SE,Csakvar,31,50,19,60,40,33,67,FST
19/10/25,16:00,Kozarmisleny FC,Budapest Honved,29,8,63,65,35,33,67,FST
19/10/25,16:00,Soroksar,Fehérvár FC,31,46,23,39,61,58,42,FST
19/10/25,16:00,Szeged 2011,BVSC,57,12,31,41,59,55,45,FST
19/10/25,16:00,Tiszakecske FC,Ajka,32,52,16,62,38,40,60,FST
19/10/25,16:00,Vasas,Szentlőrinc SE,68,10,22,37,63,65,35,FST
19/10/25,15:00,KA Akureyri,IA Akranes,62,14,24,26,74,85,15,FST
19/10/25,15:00,KR Reykjavik,IBV Vestmannaeyjar,59,12,29,22,78,82,18,FST
19/10/25,15:00,Afturelding,Vestri,58,17,25,34,66,73,27,FST
19/10/25,20:15,Valur Reykjavik,FH hafnarfjordur,59,15,26,27,73,77,23,FST
19/10/25,09:30,PSM Makassar,Arema FC,21,49,30,63,37,33,67,FST
19/10/25,13:00,Persijap,Bali United,28,52,20,58,42,41,59,FST
19/10/25,18:30,Hapoel Tel-Aviv,Maccabi Tel Aviv,23,8,69,32,68,69,31,FST
19/10/25,11:30,Como,Juventus,30,50,20,63,37,58,42,FST
19/10/25,14:00,Genoa,Parma,55,25,20,74,26,30,70,FST
19/10/25,14:00,Cagliari,Bologna,4,45,51,66,34,34,66,FST
19/10/25,17:00,Atalanta,Lazio,65,13,22,37,63,66,34,FST
19/10/25,19:45,AC Milan,Fiorentina,72,12,16,59,41,35,65,FST
19/10/25,14:00,Palermo,Modena,52,27,21,37,63,55,45,FST
19/10/25,16:15,Empoli,Venezia,19,47,34,70,30,37,63,FST
19/10/25,18:30,Catanzaro,Padova,52,29,19,72,28,33,67,FST
19/10/25,04:55,Kataller Toyama,Hokkaido Consadole Sapporo,4,45,51,42,58,62,38,FST
19/10/25,05:00,FC Imabari,Renofa Yamaguchi,53,28,19,64,36,39,61,FST
19/10/25,06:00,Montedio Yamagata,Roasso Kumamoto,50,32,18,39,61,68,32,FST
19/10/25,06:00,Oita,Vegalta Sendai,5,42,53,72,28,26,74,FST
19/10/25,08:00,Mito Hollyhock,JEF Utd Chiba,47,33,20,38,62,55,45,FST
19/10/25,07:00,Shonan Bellmare,Kyoto Sanga FC,35,5,60,40,60,64,36,FST
19/10/25,12:00,Ballkani,Dukagjini,72,11,17,37,63,65,35,FST
19/10/25,11:00,Tukums,Rīgas FS,4,7,89,17,83,66,34,FST
19/10/25,13:00,Metta / LU,Riga,3,8,89,14,86,23,77,FST
19/10/25,00:00,Juarez FC,Pachuca,16,58,26,59,41,66,34,FST
19/10/25,00:00,Santos Laguna,Leon,30,49,21,34,66,71,29,FST
19/10/25,00:00,Toluca,Queretaro,89,4,7,21,79,66,34,FST
19/10/25,02:00,Monterrey,Unam Pumas,66,14,20,41,59,64,36,FST
19/10/25,02:07,Chivas Guadalajara,Mazatlan FC,74,9,17,34,66,62,38,FST
19/10/25,04:05,Cruz Azul,Club America,17,56,27,40,60,72,28,FST
19/10/25,01:00,Atlante FC,Venados FC,71,9,20,66,34,33,67,FST
19/10/25,01:00,Irapuato,Monarcas,56,17,27,62,38,33,67,FST
19/10/25,02:00,CDS Tampico Madero,CA La Paz,61,16,23,35,65,67,33,FST
19/10/25,16:00,Kawkab Marrakech,US Yacoub El Mansour,47,33,20,70,30,38,62,FST
19/10/25,18:00,Difaa El Jadida,Ittihad Tanger,46,33,21,74,26,27,73,FST
19/10/25,11:15,Telstar,Heerenveen,31,48,21,35,65,69,31,FST
19/10/25,13:30,Excelsior,Fortuna Sittard,52,31,17,35,65,77,23,FST
19/10/25,13:30,FC Groningen,Sparta Rotterdam,58,19,23,38,62,64,36,FST
19/10/25,15:45,Heracles,Feyenoord,21,4,75,27,73,63,37,FST
19/10/25,13:30,Tromso,Viking FK,33,49,18,29,71,76,24,FST
19/10/25,16:00,HamKam,Valerenga,33,49,18,33,67,77,23,FST
19/10/25,16:00,KFUM,Kristiansund BK,67,14,19,61,39,36,64,FST
19/10/25,16:00,Molde,Sandefjord,64,12,24,28,72,75,25,FST
19/10/25,18:15,Stromsgodset,Fredrikstad,33,50,17,34,66,72,28,FST
19/10/25,00:00,Guarani Asuncion,Deportivo Recoleta,68,12,20,40,60,56,44,FST
19/10/25,21:30,Cerro Porteno,Olimpia Asuncion,53,28,19,39,61,66,34,FST
19/10/25,00:00,Cienciano,Cusco FC,46,33,21,41,59,61,39,FST
19/10/25,21:00,Atletico Grau,UTC Cajamarca,74,11,15,62,38,40,60,FST
19/10/25,23:30,Deportivo Garcilaso,Sporting Cristal,52,32,16,40,60,66,34,FST
19/10/25,11:15,Piast Gliwice,Lechia Gdansk,53,31,16,39,61,62,38,FST
19/10/25,13:45,Lech Poznan,Pogon Szczecin,64,12,24,27,73,76,24,FST
19/10/25,16:30,Zaglebie Lubin,Legia Warsaw,36,5,59,38,62,60,40,FST
19/10/25,11:00,Polonia Bytom,Odra Opole,66,13,21,41,59,61,39,FST
19/10/25,13:30,Slask Wroclaw,Stal Mielec,67,13,20,34,66,68,32,FST
19/10/25,16:30,Gornik Leczna,Znicz Pruszków,30,47,23,39,61,73,27,FST
19/10/25,11:00,FC Porto B,Maritimo,4,48,48,37,63,57,43,FST
19/10/25,15:30,Penafiel,Feirense,34,47,19,69,31,60,40,FST
19/10/25,14:00,AD Fafe,Moreirense,34,4,62,42,58,57,43,FST
19/10/25,15:00,SU 1 Dezembro,Benfica Castelo Branco,71,11,18,64,36,31,69,FST
19/10/25,15:00,Amarante,Leixoes,6,40,54,40,60,65,35,FST
19/10/25,15:00,Anadia,AC Marinhense,51,32,17,71,29,40,60,FST
19/10/25,15:00,Atletico CP Lisbon,Felgueiras 1932,36,6,58,35,65,57,43,FST
19/10/25,15:00,Caldas SC,SC Mirandela,81,6,13,62,38,32,68,FST
19/10/25,15:00,Lusitania Lourosa,GD Resende,89,5,6,23,77,32,68,FST
19/10/25,15:00,SC Vila Real,Tondela,19,6,75,60,40,36,64,FST
19/10/25,15:00,Uniao Lamas,Guimaraes,6,5,89,20,80,22,78,FST
19/10/25,15:00,SU Sintrense,Rio Ave,9,7,84,64,36,26,74,FST
19/10/25,18:00,CF Os Belenenses,Estoril,5,44,51,35,65,57,43,FST
19/10/25,15:30,UTA Arad,Otelul Galati,50,32,18,32,68,61,39,FST
19/10/25,18:30,Dinamo Bucharest,Rapid Bucuresti,49,32,19,33,67,60,40,FST
19/10/25,09:00,Slatina,Bihor Oradea,32,48,20,65,35,57,43,FST
19/10/25,15:45,Al Khaleej Saihat,Al Riyadh,67,12,21,39,61,57,43,FST
19/10/25,16:10,Al Taawon Buraidah,Damac FC,60,16,24,69,31,27,73,FST
19/10/25,19:00,Neom SC,Al Qadisiya Al Khubar,29,50,21,42,58,66,34,FST
19/10/25,12:00,Dundee,Celtic,3,8,89,23,77,33,67,FST
19/10/25,14:30,Cukaricki,Novi Pazar,52,30,18,40,60,66,34,FST
19/10/25,16:00,Mladost Lucani,Železničar Pančevo,31,48,21,63,37,55,45,FST
19/10/25,18:30,FK Crvena Zvezda,IMT Novi Beograd,89,7,4,13,87,40,60,FST
19/10/25,18:30,FK Spartak Zdrepceva KRV,Radnicki NIS,31,49,20,40,60,68,32,FST
19/10/25,13:00,Kabel Novi Sad,Dubočica,54,31,15,25,75,66,34,FST
19/10/25,13:00,OFK Vršac,Grafičar,51,34,15,32,68,57,43,FST
19/10/25,13:00,Zemun,Dinamo Jug,83,5,12,60,40,34,66,FST
19/10/25,16:00,Macva,FK Trayal,68,10,22,59,41,35,65,FST
19/10/25,16:00,FK Vozdovac,Semendrija 1924,66,12,22,38,62,60,40,FST
19/10/25,16:00,Jedinstvo Ub,Loznica,59,15,26,40,60,67,33,FST
19/10/25,12:30,Tampines Rovers FC,Balestier Khalsa FC,73,7,20,19,81,78,22,FST
19/10/25,14:30,FK Košice,Zemplín Michalovce,57,14,29,34,66,74,26,FST
19/10/25,17:00,Dunajska Streda,Žilina,73,11,16,27,73,71,29,FST
19/10/25,09:30,Malženice,Žilina II,58,14,28,31,69,65,35,FST
19/10/25,09:30,Slovan Bratislava II,Šamorín,31,46,23,64,36,39,61,FST
19/10/25,10:00,Slávia TU Košice,Lokomotíva Zvolen,32,8,60,65,35,29,71,FST
19/10/25,16:30,Bravo,Primorje,67,12,21,36,64,63,37,FST
19/10/25,19:15,Koper,Maribor,17,54,29,37,63,73,27,FST
19/10/25,06:00,Ansan Greeners FC,Incheon Utd,19,8,73,68,32,26,74,FST
19/10/25,06:00,Chungnam Asan FC,Gimpo FC,53,31,16,68,32,32,68,FST
19/10/25,06:00,Gyeongnam FC,Seongnam FC,38,5,57,37,63,57,43,FST
19/10/25,06:00,Seoul E-Land FC,Busan I Park,17,59,24,67,33,39,61,FST
19/10/25,08:30,Bucheon FC 1995,Cheonan City,60,15,25,37,63,67,33,FST
19/10/25,08:30,Chungbuk Cheongju,Jeonnam Dragons,27,8,65,37,63,67,33,FST
19/10/25,08:30,Hwaseong FC,Suwon Bluewings,29,4,67,37,63,64,36,FST
19/10/25,06:00,Jeonbuk Motors II,Yeoju Sejong,30,50,20,63,37,58,42,FST
19/10/25,14:30,Marumo Gallants,Chippa United,55,20,25,82,18,23,77,FST
19/10/25,13:00,Elche,Athletic Bilbao,5,43,52,67,33,36,64,FST
19/10/25,15:15,Celta Vigo,Real Sociedad,51,28,21,44,56,64,36,FST
19/10/25,17:30,Levante,Rayo Vallecano,30,50,20,43,57,67,33,FST
19/10/25,20:00,Getafe,Real Madrid,16,7,77,59,41,30,70,FST
19/10/25,13:00,Leganes,Malaga,57,20,23,68,32,37,63,FST
19/10/25,15:15,CD Castellon,Albacete Balompie,63,14,23,36,64,68,32,FST
19/10/25,15:15,Valladolid,Sporting Gijon,61,16,23,68,32,29,71,FST
19/10/25,17:30,Cordoba,Almeria,30,49,21,40,60,69,31,FST
19/10/25,17:30,Racing Santander,Deportivo La Coruna,32,45,23,35,65,71,29,FST
19/10/25,20:00,Las Palmas,Eibar,63,17,20,75,25,25,75,FST
19/10/25,11:00,Ourense CF,Real Madrid Castilla,4,50,46,68,32,39,61,FST
19/10/25,11:00,Ponferradina,Zamora CF,53,27,20,71,29,39,61,FST
19/10/25,15:00,Real Aviles CF,CF Talavera,54,18,28,67,33,37,63,FST
19/10/25,19:30,Athletic Bilbao B,Cacereno,59,16,25,71,29,37,63,FST
19/10/25,11:00,Atletico Madrid B,Juventud Torremolinos CF,68,12,20,67,33,28,72,FST
19/10/25,11:00,Gimnastic,SD Tarazona,63,16,21,72,28,30,70,FST
19/10/25,15:15,Teruel,Sevilla Atletico,55,20,25,74,26,28,72,FST
19/10/25,17:15,Antequera,Marbella FC,34,48,18,68,32,58,42,FST
19/10/25,17:15,Real Murcia,UD Ibiza,59,17,24,74,26,27,73,FST
19/10/25,19:30,Betis Deportivo,Atletico Sanluqueno,32,49,19,67,33,30,70,FST
19/10/25,13:00,GAIS,Djurgarden,50,31,19,39,61,65,35,FST
19/10/25,13:00,Hammarby,AIK,67,15,18,58,42,34,66,FST
19/10/25,15:30,Elfsborg,Osters IF,62,12,26,33,67,71,29,FST
19/10/25,15:30,IFK Varnamo,Brommapojkarna,31,48,21,32,68,69,31,FST
19/10/25,12:00,Utsiktens BK,Trelleborgs FF,32,47,21,40,60,69,31,FST
19/10/25,14:00,Helsingborg,Orebro SK,50,34,16,36,64,74,26,FST
19/10/25,14:00,Landskrona,Umeå FC,68,10,22,33,67,66,34,FST
19/10/25,13:00,Grasshoppers,FC Sion,28,52,20,44,56,66,34,FST
19/10/25,15:30,Lucerne,Lausanne Sports,31,50,19,33,67,73,27,FST
19/10/25,15:30,Young Boys,St Gallen,66,9,25,23,77,76,24,FST
19/10/25,13:00,FC WIL 1900,FC Vaduz,17,51,32,33,67,73,27,FST
19/10/25,13:00,Yverdon Sport,Bellinzona,76,10,14,63,37,39,61,FST
19/10/25,12:00,Rayong FC,Prachuap,17,53,30,38,62,62,38,FST
19/10/25,12:30,Chonburi FC,Chiangrai United,58,14,28,65,35,43,57,FST
19/10/25,13:00,Kanchanaburi,Uthai Thani,61,12,27,37,63,64,36,FST
19/10/25,15:00,AS Marsa,ES Metlaoui,56,16,28,27,73,61,39,FST
19/10/25,12:30,Kayserispor,Samsunspor,18,50,32,41,59,64,36,FST
19/10/25,15:00,Alanyaspor,Goztepe,7,44,49,31,69,57,43,FST
19/10/25,15:00,Gaziantep FK,Antalyaspor,61,17,22,43,57,64,36,FST
19/10/25,18:00,Fenerbahce,Fatih Karagumruk,89,3,8,27,73,39,61,FST
19/10/25,11:30,Ankara Keciorengucu,Sivasspor,32,48,20,60,40,66,34,FST
19/10/25,14:00,76 Igdir Belediyespor,Boluspor,69,9,22,35,65,69,31,FST
19/10/25,17:00,Esenler Erokspor,Bodrum FK,4,47,49,41,59,59,41,FST
19/10/25,11:00,Kastamonuspor 1966,Adana 1954 FK,19,48,33,41,59,68,32,FST
19/10/25,12:30,Ankaraspor,Erzin Spor,74,6,20,38,62,63,37,FST
19/10/25,13:00,Muğlaspor,24 Erzincanspor,85,3,12,63,37,42,58,FST
19/10/25,13:00,68 Aksaray Belediyespor,Bursaspor,33,6,61,39,61,60,40,FST
19/10/25,14:00,Karaman Belediyespor,Ankaragucu,4,45,51,59,41,39,61,FST
19/10/25,17:00,Şanlıurfaspor,Elazığspor,60,13,27,34,66,40,60,FST
19/10/25,17:00,Batman Petrolspor,Altınordu,89,4,7,29,71,70,30,FST
19/10/25,17:00,Buca FK,İnegölspor,12,5,83,35,65,60,40,FST
19/10/25,17:00,Isparta 32 Spor,Fethiyespor,51,34,15,39,61,61,39,FST
19/10/25,17:00,İçel İdmanyurdu Spor,Somaspor,17,56,27,62,38,36,64,FST
19/10/25,10:30,Ahrobiznes Volochysk,Probiy Horodenka,69,11,20,38,62,66,34,FST
19/10/25,11:00,LNZ Cherkasy,Kolos Kovalivka,54,24,22,85,15,20,80,FST
19/10/25,13:30,Veres Rivne,Oleksandria,18,57,25,62,38,60,40,FST
19/10/25,16:00,Karpaty,Epitsentr Dunayivtsi,76,8,16,31,69,62,38,FST
19/10/25,14:30,CA River Plate,Cerro Largo,31,48,21,72,28,38,62,FST
19/10/25,19:30,Club Atletico Progreso,Defensor Sporting,4,49,47,35,65,55,45,FST
19/10/25,22:30,Penarol,Montevideo Wanderers,82,7,11,59,41,26,74,FST
19/10/25,02:00,San Jose,Austin FC,62,12,26,26,74,87,13,FST
19/10/25,02:00,Colorado Rapids,LAFC,6,39,55,31,69,72,28,FST
19/10/25,02:00,Kansas City,Houston Dynamo,32,45,23,29,71,82,18,FST
19/10/25,02:00,St. Louis City SC,Real Salt Lake,33,49,18,23,77,85,15,FST
19/10/25,02:00,Vancouver Whitecaps,FC Dallas,73,11,16,26,74,71,29,FST
19/10/25,02:00,LA Galaxy,Minnesota Utd,17,53,30,28,72,81,19,FST
19/10/25,02:00,Portland Timbers,San Diego FC,16,52,32,26,74,88,12,FST
19/10/25,00:00,Indy Eleven,Loudoun United,52,34,14,35,65,75,25,FST
19/10/25,00:00,North Carolina,Rhode Island,34,47,19,68,32,60,40,FST
19/10/25,00:30,Tampa Bay Rowdies,Hartford Athletic,51,34,15,39,61,65,35,FST
19/10/25,01:00,Colorado Springs,Las Vegas Lights,70,12,18,59,41,36,64,FST
19/10/25,02:00,El Paso Locomotive,FC Tulsa,57,13,30,39,61,66,34,FST
19/10/25,03:00,Monterey Bay,Pittsburgh Riverhounds,4,45,51,64,36,36,64,FST
19/10/25,03:00,Orange County SC,Louisville City,7,38,55,36,64,72,28,FST
19/10/25,03:00,Phoenix Rising,San Antonio,58,15,27,39,61,64,36,FST
19/10/25,22:00,New Mexico United,Oakland Roots,61,9,30,36,64,62,38,FST
19/10/25,22:00,Birmingham Legion,Miami FC,62,9,29,31,69,73,27,FST
19/10/25,12:00,Pakhtakor,Qizilqum,86,4,10,38,62,64,36,FST
19/10/25,14:15,Neftchi,Olmaliq,72,9,19,61,39,31,69,FST
19/10/25,01:30,Caracas FC,Carabobo FC,31,49,20,78,22,69,31,FST
19/10/25,12:00,Pho Hien,Thanh Hóa,52,32,16,34,66,57,43,FST
19/10/25,12:00,Hai Phong,Hoang Anh Gia Lai,73,8,19,63,37,39,61,FST
19/10/25,13:15,Ho Chi Minh City,Hồng Lĩnh Hà Tĩnh,57,16,27,72,28,31,69,FST
