DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
25/10/2025,11:30,Sariyer SK,Manisa BBSK,27,39,34,37,63,63,37,Forebet
25/10/2025,11:30,Chindia Targoviste,FC Voluntari,37,42,21,57,43,64,36,Forebet
25/10/2025,11:30,Penuel,Hirnyk-Sport,34,29,37,20,80,51,49,Forebet
25/10/2025,11:30,TSV 1860 II,Nördlingen,59,25,16,33,67,81,19,Forebet
25/10/2025,11:30,Preussen Munster U19,Borussia M'gladbach U19,19,34,47,29,71,77,23,Forebet
25/10/2025,12:00,Spartak Moscow,FK Orenburg,59,26,15,37,63,73,27,Forebet
25/10/2025,12:00,Arminia Bielefeld,SV Elversberg,26,28,47,60,40,49,51,Forebet
25/10/2025,12:00,Holstein Kiel,Bochum,59,23,18,33,67,68,32,Forebet
25/10/2025,12:00,Dynamo Dresden,Paderborn,14,25,61,36,64,76,24,Forebet
25/10/2025,12:00,Umea FC,Varbergs BoIS,14,29,57,44,56,55,45,Forebet
25/10/2025,12:00,FK Ufa,Neftekhimik Nizhnekamsk,18,48,34,80,20,51,49,Forebet
25/10/2025,12:00,Sokol Saratov,Volga Ulyanovsk,35,42,23,52,48,51,49,Forebet
25/10/2025,12:00,Sparta Selemet,FC Bălti,17,30,52,37,63,55,45,Forebet
25/10/2025,12:00,BFC Daugavpils,Supernova Riga,53,32,15,59,41,44,56,Forebet
25/10/2025,12:00,Henan Jianye,Zhejiang FC,27,40,33,46,54,75,25,Forebet
25/10/2025,12:00,Ayutthaya United,Chonburi FC,29,61,10,33,67,61,39,Forebet
25/10/2025,12:00,Homeboyz FC,Ulinzi Stars,33,44,23,65,35,51,49,Forebet
25/10/2025,12:00,Naftan Novopolotsk,Dinamo Minsk,20,25,56,26,74,69,31,Forebet
25/10/2025,12:00,Probiy Horodenka,Yarud Mariupol,41,30,29,76,24,45,55,Forebet
25/10/2025,12:00,Stocksund,Enkopings SK,48,30,22,31,69,76,24,Forebet
25/10/2025,12:00,Ariana,BK Olympic Malmö,25,37,38,33,67,65,35,Forebet
25/10/2025,12:00,FC Trollhättan,Jönköpings Södra,23,33,44,51,49,49,51,Forebet
25/10/2025,12:00,Vard Haugesund,Fløy IL,48,28,24,31,69,64,36,Forebet
25/10/2025,12:00,IL Sandviken,Brattvag IL,23,21,56,30,70,78,22,Forebet
25/10/2025,12:00,SK Brann 2,SK Traeff,50,29,21,1,99,78,22,Forebet
25/10/2025,12:00,Pors Grenland,Notodden FK,38,27,35,33,67,67,33,Forebet
25/10/2025,12:00,Eik-Tonsberg,Sandnes Ulf,19,22,60,37,63,76,24,Forebet
25/10/2025,12:00,FK Arendal,FK Jerv,37,30,33,15,85,85,15,Forebet
25/10/2025,12:00,Sotra SK,Lysekloster,55,24,21,45,55,66,34,Forebet
25/10/2025,12:00,Levanger FK,Strindheim IL,48,27,25,44,56,62,38,Forebet
25/10/2025,12:00,Rana,Stjørdals-Blink,34,21,45,32,68,72,28,Forebet
25/10/2025,12:00,Tromsdalen UIL,Grorud IL,31,29,40,24,76,92,8,Forebet
25/10/2025,12:00,Eidsvold Turn,Ullensaker/Kisa,41,29,30,29,71,90,10,Forebet
25/10/2025,12:00,Follo FK,Strommen IF,25,12,63,44,56,80,20,Forebet
25/10/2025,12:00,Kjelsas,Alta IF,54,23,24,53,47,49,51,Forebet
25/10/2025,12:00,Honefoss BK,Asker Fotball,65,15,20,32,68,75,25,Forebet
25/10/2025,12:00,Ishoj,Næstved BK,22,31,47,38,62,59,41,Forebet
25/10/2025,12:00,Man United U23s,Tottenham U23s,34,25,40,12,88,96,4,Forebet
25/10/2025,12:00,FK Ryazan,Kvant Obninsk,62,25,14,38,62,44,56,Forebet
25/10/2025,12:00,Zenit Penza,Strogino Moscow,46,28,26,46,54,51,49,Forebet
25/10/2025,12:00,Transinvest,FA Šiauliai II,81,3,16,17,83,49,51,Forebet
25/10/2025,12:00,FK Tauras,Vilniaus BFA,51,34,16,52,48,49,51,Forebet
25/10/2025,12:00,FK Babrungas,Hegelmann Litauen 2,56,23,21,25,75,77,23,Forebet
25/10/2025,12:00,Iraklis Salonica,Niki Volos,36,20,43,47,53,76,24,Forebet
25/10/2025,12:00,Asteras Tripolis II,PAS Giannina,45,28,26,75,25,38,62,Forebet
25/10/2025,12:00,Mashujaa,Namungo,37,47,16,67,33,51,49,Forebet
25/10/2025,12:00,Artvin Hopaspor,Yeni Orduspor,23,34,43,55,45,49,51,Forebet
25/10/2025,12:00,Karaköprü Bld.,Türk Metal 1963,36,39,25,80,20,51,49,Forebet
25/10/2025,12:00,Hannover 96 II,Hannoverscher SC,65,20,16,14,86,49,51,Forebet
25/10/2025,12:00,Songkhla FC,Mahasarakham Sambaitao FC,35,41,24,80,20,51,49,Forebet
25/10/2025,12:00,Chachoengsao,Bankhai United,33,36,31,67,33,51,49,Forebet
25/10/2025,12:00,Khonkaen FC,Ubon Kruanapat,44,36,20,58,42,47,53,Forebet
25/10/2025,12:00,Binh Dinh FC,Hồ Chí Minh II,40,36,23,60,40,39,61,Forebet
25/10/2025,12:00,Ballkani,Gjilani,60,22,18,53,47,49,51,Forebet
25/10/2025,12:00,Prishtina e Re,KF Malisheva,45,19,36,25,75,57,43,Forebet
25/10/2025,12:00,Anker Wismar,TSG Neustrelitz,42,24,34,50,50,81,19,Forebet
25/10/2025,12:00,TuS Dassendorf,TSV Sasel,42,25,33,43,57,79,21,Forebet
25/10/2025,12:00,Union Bremen,Werder Bremen III,64,16,20,37,63,49,51,Forebet
25/10/2025,12:00,Erzgebirge Aue U19,Magdeburg U19,50,21,28,12,88,83,17,Forebet
25/10/2025,12:00,Energie Cottbus U19,Hertha U19,42,19,38,23,77,89,11,Forebet
25/10/2025,12:00,Wolfsburg U19,RW Erfurt U19,78,9,13,15,85,83,17,Forebet
25/10/2025,12:00,Viktoria Berlin U19,RB Leipzig U19,22,13,64,5,95,49,51,Forebet
25/10/2025,12:00,Union Berlin U19,Dynamo Dresden U19,53,17,30,15,85,81,19,Forebet
25/10/2025,12:00,Bremen U19,Holstein Kiel U19,37,11,52,26,74,78,22,Forebet
25/10/2025,12:00,Milan U19,Cesena U19,24,29,47,31,69,79,21,Forebet
25/10/2025,12:00,Botev Novi Pazar,Svetkavitsa,53,23,24,51,49,31,69,Forebet
25/10/2025,12:00,Septemvri Tervel,Benkovski Isperih,50,26,23,37,63,83,17,Forebet
25/10/2025,12:00,Aksakovo,Olympic Varna,33,37,31,77,23,32,68,Forebet
25/10/2025,12:00,Spartak Varna II,Riltsi,43,34,22,56,44,43,57,Forebet
25/10/2025,12:00,Schwarzach,Puch,40,31,29,38,62,80,20,Forebet
25/10/2025,12:00,Ceske Budejovice U19,Sigma Olomouc U19,40,19,41,38,62,73,27,Forebet
25/10/2025,12:00,Mashuk-KMV,Dinamo Kirov,57,27,17,47,53,53,47,Forebet
25/10/2025,12:00,Tekstilshchik Iv.,Volgar Astrakhan,17,32,50,73,27,33,67,Forebet
25/10/2025,12:00,FK Veles Moscow,FK Tyumen,57,24,19,30,70,78,22,Forebet
25/10/2025,12:00,Warta Gorzow,Stal Jasień,44,31,24,62,38,45,55,Forebet
25/10/2025,12:00,Progresul,FC Sacele,32,35,33,82,18,50,50,Forebet
25/10/2025,12:00,East Bengal,Dempo SC,57,21,22,38,62,43,57,Forebet
25/10/2025,12:00,Nea Artaki,Diagoras Rhodes,26,50,24,82,18,51,49,Forebet
25/10/2025,12:00,Rodos FC,Amarynthiakos,60,27,13,65,35,30,70,Forebet
25/10/2025,12:15,Hutnik Krakow,Zaglebie Sosnowiec,35,24,41,23,77,79,21,Forebet
25/10/2025,12:15,Shahrdari Noshahr,Ario Eslamshahr,25,57,19,82,18,16,84,Forebet
25/10/2025,12:30,Portsmouth,Stoke City,25,37,38,46,54,51,49,Forebet
25/10/2025,12:30,Coventry City,Watford,44,32,24,47,53,65,35,Forebet
25/10/2025,12:30,Ipswich Town,West Bromwich,31,33,36,41,59,60,40,Forebet
25/10/2025,12:30,Bolton Wanderers,Cardiff City,31,30,39,57,43,49,51,Forebet
25/10/2025,12:30,Mansfield,Wigan Athletic,42,34,24,49,51,64,36,Forebet
25/10/2025,12:30,Fleetwood Town,Accrington Stanley,48,27,24,24,76,66,34,Forebet
25/10/2025,12:30,Cheltenham,Walsall FC,24,18,58,47,53,51,49,Forebet
25/10/2025,12:30,Young Lions,Geylang,16,29,55,53,47,37,63,Forebet
25/10/2025,12:30,FC Kuressaare,Nomme Kalju,14,19,67,33,67,49,51,Forebet
25/10/2025,12:30,Harju Jalgpallikool,Trans Narva,28,29,43,28,72,82,18,Forebet
25/10/2025,12:30,Halifax,York City,22,40,39,42,58,76,24,Forebet
25/10/2025,12:30,Chiangrai United,Kanchanaburi FC,40,33,27,70,30,37,63,Forebet
25/10/2025,12:30,Shurtan Guzar,Neftchi Fergana,17,19,64,63,37,43,57,Forebet
25/10/2025,12:30,Qingdao Red Lions,Nanjing Fengfan,29,25,46,50,50,51,49,Forebet
25/10/2025,12:30,Dongguan United,Shanghai Jiading,34,42,23,54,46,51,49,Forebet
25/10/2025,12:30,Heilongjiang Lava,Dalian Kuncheng,35,33,33,42,58,60,40,Forebet
25/10/2025,12:30,VSK Aarhus,FC Roskilde,15,22,62,15,85,49,51,Forebet
25/10/2025,12:30,Adana 1954 FK,Muğlaspor,30,31,39,77,23,49,51,Forebet
25/10/2025,12:30,Sunderland U23s,Stoke City U23s,18,32,50,26,74,88,12,Forebet
25/10/2025,12:30,STK Samorin,OFK Malženice,35,32,33,29,71,71,29,Forebet
25/10/2025,12:30,Inter Bratislava,Slavia TU Kosice,35,36,28,67,33,58,42,Forebet
25/10/2025,12:30,FK Puchov,Liptovsky Mikulas,33,22,46,46,54,65,35,Forebet
25/10/2025,12:30,Lehota p. V.,FK Dukla BB,25,27,48,70,30,49,51,Forebet
25/10/2025,12:30,Goral Stara Lubovna,Slovan Bratislava Youth,28,40,31,56,44,50,50,Forebet
25/10/2025,12:30,Sutjeska Foca,Omarska,55,28,18,27,73,67,33,Forebet
25/10/2025,12:30,Silifke Bld.,Osmaniyespor,36,31,33,83,17,45,55,Forebet
25/10/2025,12:30,Kırıkkale Büyük,Talasgücü Belediyespor,37,35,28,65,35,49,51,Forebet
25/10/2025,12:30,Etimesgut BS,Galata,35,32,33,87,13,34,66,Forebet
25/10/2025,12:30,Police Tero FC,Khon Kaen United,36,41,23,58,42,63,37,Forebet
25/10/2025,12:30,FK Livyi Bereh II,SC Chaika,48,25,27,50,50,61,39,Forebet
25/10/2025,12:30,Mes Kerman,Fard Alborz,29,43,28,90,10,15,85,Forebet
25/10/2025,12:30,Damash Gilan,Nassaji Mazandaran,4,37,59,56,44,35,65,Forebet
25/10/2025,12:30,Saipa Karaj,Shenavarsazi Qeshm,37,39,24,85,15,16,84,Forebet
25/10/2025,12:30,Villa de S. Brígida,San Miguel,55,25,19,55,45,44,56,Forebet
25/10/2025,12:30,Preußen Reinfeld,Phönix Lübeck II,25,26,49,60,40,47,53,Forebet
25/10/2025,12:30,FC Lovech,Etar VT II,31,33,35,72,28,46,54,Forebet
25/10/2025,12:30,OFK Levski,Pavlikeni,33,32,35,36,64,58,42,Forebet
25/10/2025,12:30,Partizan Cerven Brjag,Juventus Malchika,58,30,12,11,89,63,37,Forebet
25/10/2025,12:30,FK Bdin Vidin,Kom Berkovitsa,34,29,37,24,76,88,12,Forebet
25/10/2025,12:30,Yantra Polski Trambesh,Troyan 2025,45,28,27,57,43,48,52,Forebet
25/10/2025,12:30,Thalgau,Bramberg,32,23,45,28,72,91,9,Forebet
25/10/2025,12:30,USK Anif,Union Henndorf,47,23,29,28,72,86,14,Forebet
25/10/2025,12:30,Jedinstvo Stara Pazova,Omladinac NB,37,33,29,61,39,45,55,Forebet
25/10/2025,12:30,Veternik,Sloga Čonoplja,34,38,28,92,8,16,84,Forebet
25/10/2025,12:30,Mladost Backi Jarak,Kikinda,57,27,16,43,57,56,44,Forebet
25/10/2025,12:30,OFK Vrbas,Naftagas,26,28,46,75,25,41,59,Forebet
