DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
2025-10-25,12:00,Spartak Moscow , Orenburg,58,29,13,43,57,64,36,PREMA
2025-10-25,12:00,Sokol Saratov , Volga Ulyanovsk,23,48,29,63,37,51,49,PREMA
2025-10-25,12:00,Ufa , Neftekhimik,17,51,32,65,35,47,53,PREMA
2025-10-25,12:00,Umea , Varbergs BoIS,17,29,54,49,51,55,45,PREMA
2025-10-25,12:00,IFK Stocksund , Enkopings SK,42,17,41,29,71,70,30,PREMA
2025-10-25,12:00,Sollentuna , Nordic United,31,17,52,35,65,64,36,PREMA
2025-10-25,12:00,Ariana , Olympic Malmo,35,24,41,39,61,60,40,PREMA
2025-10-25,12:00,Trollhattan , Jonkopings S.,27,26,47,41,59,51,49,PREMA
2025-10-25,12:00,Ayutthaya Utd , Chonburi,20,68,12,57,43,65,35,PREMA
2025-10-25,12:00,Becamex HoChiMinh , Ha Noi FC,40,10,50,40,60,63,37,PREMA
2025-10-25,12:00,PVF, Ninh Binh FC,28,32,40,35,65,73,27,PREMA
2025-10-25,12:30,Coventry City , Watford,45,38,17,45,55,54,46,PREMA
2025-10-25,12:30,Ipswich Town , West Bromwich,41,32,27,50,50,59,41,PREMA
2025-10-25,12:30,Portsmouth , Stoke City,31,28,41,64,36,48,52,PREMA
2025-10-25,12:30,Bolton Wanderers , Cardiff City,30,34,36,56,44,51,49,PREMA
2025-10-25,12:30,Mansfield Town , Wigan Athletic,41,33,26,56,44,57,43,PREMA
2025-10-25,12:30,Cheltenham Town , Walsall,20,18,62,59,41,49,51,PREMA
2025-10-25,12:30,Fleetwood Town , Accrington,54,26,20,58,42,55,45,PREMA
2025-10-25,12:30,Halifax Town , York City,28,36,36,37,63,61,39,PREMA
2025-10-25,12:30,Harju JK Laagri , Narva Trans,32,17,51,31,69,58,42,PREMA
2025-10-25,12:30,Kuressaare , Nomme Kalju,22,15,63,38,62,54,46,PREMA
2025-10-25,12:30,Young Lions , Geylang Int,21,23,56,42,58,50,50,PREMA
2025-10-25,12:30,Banik Lehota , Dukla B. Bystrica,23,13,64,44,56,59,41,PREMA
2025-10-25,12:30,Inter Bratislava , Slavia TU Kosice,44,33,23,51,49,64,36,PREMA
2025-10-25,12:30,Puchov , Tatran LM,20,32,48,44,56,64,36,PREMA
2025-10-25,12:30,Stara Lubovna , Slovan Brat. B,27,36,37,54,46,54,46,PREMA
2025-10-25,12:30,STK Samorin , OFK Malzenice,34,32,34,31,69,72,28,PREMA
2025-10-25,12:30,Chiangrai Utd , Kanchanaburi,36,31,33,65,35,56,44,PREMA
2025-10-25,12:30,Shurtan Guzar , Neftchi Fergana,10,29,61,53,47,45,55,PREMA
2025-10-25,12:45,Kuching City , Penang,63,24,13,39,61,37,63,PREMA
2025-10-25,13:00,Araz, Sabah Baku,42,22,36,58,42,44,56,PREMA
2025-10-25,13:00,AAB Aalborg , Lyngby,30,28,42,38,62,56,44,PREMA
2025-10-25,13:00,Aarhus Fremad , Esbjerg,48,16,36,46,54,56,44,PREMA
2025-10-25,13:00,Hobro , Hillerod,27,28,45,44,56,62,38,PREMA
2025-10-25,13:00,Amiens , Rodez AF,33,31,36,59,41,46,54,PREMA
2025-10-25,13:00,Montpellier , Nancy,33,36,31,62,38,42,58,PREMA
2025-10-25,13:00,Energie Cottbus , Havelse,56,37,7,34,66,73,27,PREMA
2025-10-25,13:00,Ingolstadt , Saarbrucken,36,30,34,40,60,76,24,PREMA
2025-10-25,13:00,Jahn Regensburg , Stuttgart II,30,22,48,43,57,57,43,PREMA
2025-10-25,13:00,Verl , Ulm 1846,48,28,24,25,75,82,18,PREMA
2025-10-25,13:00,Waldhof Mannheim , Munchen 1860,46,20,34,40,60,64,36,PREMA
2025-10-25,13:00,Hellas Syros , Egaleo,39,34,27,64,36,55,45,PREMA
2025-10-25,13:00,Ilioupoli , Chania,35,33,32,59,41,55,45,PREMA
2025-10-25,13:00,Kavala , Anag. Karditsas,20,48,32,64,36,33,67,PREMA
2025-10-25,13:00,Panargiakos , Athens Kallithea,25,33,42,48,52,61,39,PREMA
2025-10-25,13:00,Bali United , Persita Tangerang,41,32,27,42,58,65,35,PREMA
2025-10-25,13:00,Vestmannaeyjar , KA Akureyri,36,29,35,35,65,66,34,PREMA
2025-10-25,13:00,Skeid , Raufoss,23,34,43,36,64,70,30,PREMA
2025-10-25,13:00,Girona , Real Oviedo,50,14,36,55,45,45,55,PREMA
2025-10-25,13:00,Leonesa , Ceuta,21,47,32,58,42,37,63,PREMA
2025-10-25,13:00,Algeciras , Alcorcon,26,29,45,58,42,49,51,PREMA
2025-10-25,13:00,Ljungskile , Rosengard 1917,57,15,28,41,59,55,45,PREMA
2025-10-25,13:00,PT Prachuap , Nakhon Ratch.,33,50,17,65,35,52,48,PREMA
2025-10-25,13:00,Barkchi Hisor , Istaravshan,40,31,29,55,45,52,48,PREMA
2025-10-25,13:00,CSKA Pamir , Eskhata,37,34,29,50,50,54,46,PREMA
2025-10-25,13:15,Johor DT , Brunei DPMM,72,17,11,21,79,31,69,PREMA
2025-10-25,13:30,Austria Salzburg , Austria Wien II,29,18,53,40,60,64,36,PREMA
2025-10-25,13:30,Slavia Sofia , Cherno more,17,41,42,55,45,56,44,PREMA
2025-10-25,13:30,HS Kromeriz , Vysocina Jihlava,35,11,54,40,60,47,53,PREMA
2025-10-25,13:30,Pribram , Chrudim,45,27,28,45,55,52,48,PREMA
2025-10-25,13:30,Taborsko , Slavia Prague B,59,10,31,37,63,55,45,PREMA
2025-10-25,13:30,Puskas Akademia , MTK Budapest,39,15,46,36,64,65,35,PREMA
2025-10-25,13:30,Union Brescia , Albinoleffe,40,38,22,49,51,54,46,PREMA
2025-10-25,13:30,Guidonia , Torres,61,25,14,73,27,34,66,PREMA
2025-10-25,13:30,Juve Next Gen , Pontedera,53,21,26,47,53,54,46,PREMA
2025-10-25,13:30,Ternana , Arezzo,42,6,52,60,40,41,59,PREMA
2025-10-25,13:30,Atalanta U23 , Picerno,43,30,27,48,52,51,49,PREMA
2025-10-25,13:30,Cavese 1919 , Crotone,17,25,58,48,52,37,63,PREMA
2025-10-25,13:30,Chitipa United , MAFCO Salima,38,36,26,68,32,30,70,PREMA
2025-10-25,13:30,Ekhaya FC , Blue Eagles,48,21,31,63,37,35,65,PREMA
2025-10-25,13:30,Mighty Tigers , Songwe Border,72,15,13,59,41,35,65,PREMA
2025-10-25,13:30,Rabotnicki Skopje , Makedonija GP,37,6,57,48,52,46,54,PREMA
2025-10-25,13:30,Struga Trim, AP Brera,51,29,20,44,56,50,50,PREMA
2025-10-25,13:30,Karpaty Lviv , Rukh Lviv,45,31,24,53,47,53,47,PREMA
2025-10-25,13:45,Arka Gdynia , Piast Gliwice,45,37,18,55,45,47,53,PREMA
2025-10-25,13:55,Al Bataeh Club ,Ahli,22,34,44,45,55,48,52,PREMA
2025-10-25,13:55,Khor Fakkan , Al Ittihad Kalba,32,31,37,47,53,57,43,PREMA
2025-10-25,14:00,Orlando Pirates ,Eloi Lupopo,46,35,19,39,61,45,55,PREMA
2025-10-25,14:00,Pyunik , Gandzasar,67,15,18,58,42,48,52,PREMA
2025-10-25,14:00,Slavia Mozyr , Neman Grodno,47,18,35,51,49,47,53,PREMA
2025-10-25,14:00,Belasitsa Petrich , Marek Dupnitsa,28,30,42,72,28,40,60,PREMA
2025-10-25,14:00,Chernom. Burgas , Hebar,27,36,37,56,44,58,42,PREMA
2025-10-25,14:00,Lokomotiv GO , Minyor Pernik,40,31,29,63,37,57,43,PREMA
2025-10-25,14:00,Vihren Sandanski , Sevlievo,51,33,16,58,42,45,55,PREMA
2025-10-25,14:00,Dukla Prague , Slovacko,24,50,26,76,24,46,54,PREMA
2025-10-25,14:00,Hradec Kralove , Teplice,41,30,29,48,52,63,37,PREMA
2025-10-25,14:00,Mlada Boleslav , Karvina,26,26,48,40,60,71,29,PREMA
2025-10-25,14:00,Zlin , Pardubice,41,42,17,57,43,65,35,PREMA
2025-10-25,14:00,Parma , Como,28,33,39,78,22,43,57,PREMA
2025-10-25,14:00,Udinese , Lecce,37,47,16,59,41,53,47,PREMA
2025-10-25,14:00,Avellino , Spezia,46,47,7,59,41,58,42,PREMA
2025-10-25,14:00,Entella , Pescara,40,34,26,42,58,71,29,PREMA
2025-10-25,14:00,Monza 1912 , Reggiana 1919,42,21,37,50,50,67,33,PREMA
2025-10-25,14:00,Sampdoria , Frosinone,17,28,55,50,50,54,46,PREMA
2025-10-25,14:00,Sudtirol , Cesena,33,33,34,42,58,83,17,PREMA
2025-10-25,14:00,Leopards , Kenya CB,16,48,36,79,21,34,66,PREMA
2025-10-25,14:00,Liepaja , FS Jelgava,45,31,24,49,51,54,46,PREMA
2025-10-25,14:00,Negeri Sembilan , PDRM,39,41,20,22,78,65,35,PREMA
2025-10-25,14:00,Pacos Ferreira , Portimonense,17,38,45,43,57,64,36,PREMA
2025-10-25,14:00,Otelul Galati , U Cluj,44,26,30,60,40,49,51,PREMA
2025-10-25,14:00,Richards Bay , Durban City,35,32,33,55,45,51,49,PREMA
2025-10-25,14:00,Folgore , Pennarossa,72,4,24,41,59,33,67,PREMA
2025-10-25,14:00,Libertas , La Fiorita,15,38,47,52,48,56,44,PREMA
2025-10-25,14:00,Murata , Domagnano,16,44,40,58,42,44,56,PREMA
2025-10-25,14:00,IMT New Belgrade , OFK Belgrade,32,6,62,47,53,58,42,PREMA
2025-10-25,14:00,Radnicki 1923 , TSC Backa Topola,37,29,34,58,42,50,50,PREMA
2025-10-25,14:00,NK Radomlje , FC Koper,40,13,47,31,69,64,36,PREMA
2025-10-25,14:00,Djurgarden , Varnamo,53,31,16,53,47,56,44,PREMA
2025-10-25,14:00,Brage , Helsingborg,31,28,41,46,54,50,50,PREMA
2025-10-25,14:00,Oddevold , Ostersund,50,26,24,49,51,50,50,PREMA
2025-10-25,14:00,Sandviken , Utsiktens,39,25,36,40,60,57,43,PREMA
2025-10-25,14:00,Sundsvall , Kalmar,21,43,36,50,50,50,50,PREMA
2025-10-25,14:00,Pendikspor , Serik,43,33,24,52,48,57,43,PREMA
2025-10-25,14:00,Connah's Quay , Haverfordwest,67,15,18,40,60,52,48,PREMA
2025-10-25,14:00,MUZА , NAPSA Stars,27,57,16,94,6,24,76,PREMA
2025-10-25,14:00,Nkana , Mufulira Wand.,16,31,53,85,15,24,76,PREMA
2025-10-25,14:00,Nkwazi , Red Arrows,11,54,35,75,25,56,44,PREMA
2025-10-25,14:30,USM Alger , AFAD Djekanou,46,37,17,56,44,31,69,PREMA
2025-10-25,14:30,07 Vestur , EB Streymur,32,19,49,27,73,59,41,PREMA
2025-10-25,14:30,B36 Torshavn , FC Suduroy,55,25,20,30,70,59,41,PREMA
2025-10-25,14:30,NSI Runavik , KI Klaksvik,38,14,48,21,79,56,44,PREMA
2025-10-25,14:30,TB Tvoroyri , B68 Toftir,21,24,55,30,70,59,41,PREMA
2025-10-25,14:30,Vikingur Gota , HB Torshavn,30,23,47,29,71,60,40,PREMA
2025-10-25,14:30,Augsburg , RB Leipzig,31,14,55,36,64,66,34,PREMA
2025-10-25,14:30,B. M'gladbach , Bayern Munchen,21,33,46,32,68,47,53,PREMA
2025-10-25,14:30,E. Frankfurt , Sankt Pauli,41,31,28,27,73,61,39,PREMA
2025-10-25,14:30,Hamburger , Wolfsburg,77,10,13,41,59,47,53,PREMA
2025-10-25,14:30,Hoffenheim , Heidenheim,42,31,27,36,64,61,39,PREMA
2025-10-25,14:30,Gol Gohar , Tractor,29,34,37,84,16,32,68,PREMA
2025-10-25,14:30,Rostov , Dyn. Makhachkala,44,31,25,73,27,39,61,PREMA
2025-10-25,14:30,Trencin , Komarno,47,21,32,43,57,60,40,PREMA
2025-10-25,14:30,Z. Michalovce , DAC Dun. Streda,38,30,32,54,46,58,42,PREMA
2025-10-25,14:30,Zilina , Skalica,51,33,16,42,58,58,42,PREMA
2025-10-25,14:30,ES Metlaoui , Gabes,44,45,11,74,26,26,74,PREMA
2025-10-25,14:30,JS Kairouan , Club Africain,26,7,67,64,36,30,70,PREMA
2025-10-25,14:30,Bala Town , Barry Town Utd,25,39,36,56,44,41,59,PREMA
2025-10-25,14:30,Briton Ferry , Colwyn Bay,24,35,41,52,48,48,52,PREMA
2025-10-25,14:30,Cardiff Met , Flint Town Utd,40,27,33,36,64,58,42,PREMA
2025-10-25,14:30,Pen, Caernarfon Town,42,23,35,40,60,51,49,PREMA
2025-10-25,14:45,Lok. Zagreb , Istra 1961,46,32,22,49,51,58,42,PREMA
2025-10-25,14:45,Valletta , Hibernians,36,39,25,55,45,57,43,PREMA
2025-10-25,15:00,MC El Bayadh , MC Oran,34,35,31,75,25,51,49,PREMA
2025-10-25,15:00,Westerlo , Dender,73,16,11,59,41,41,59,PREMA
2025-10-25,15:00,Club Brugge NXT , Olympic Charleroi,54,27,19,48,52,45,55,PREMA
2025-10-25,15:00,Rudar Prijedor , Zeljeznicar,25,24,51,78,22,33,67,PREMA
2025-10-25,15:00,Ethnikos Achna , Enosis Paralimni,69,25,6,56,44,24,76,PREMA
2025-10-25,15:00,Haras El Hodood , Ghazl El Mahalla,23,45,32,71,29,35,65,PREMA
2025-10-25,15:00,Chelsea , Sunderland,41,25,34,49,51,46,54,PREMA
2025-10-25,15:00,Newcastle Utd , Fulham,53,19,28,58,42,50,50,PREMA
2025-10-25,15:00,Blackburn Rovers , Southampton,23,35,42,50,50,58,42,PREMA
2025-10-25,15:00,Bristol City , Birmingham City,43,28,29,55,45,54,46,PREMA
2025-10-25,15:00,Derby County , QPR,22,34,44,58,42,63,37,PREMA
2025-10-25,15:00,Hull City , Charlton,38,27,35,45,55,54,46,PREMA
2025-10-25,15:00,Middlesbrough , Wrexham,53,24,23,55,45,57,43,PREMA
2025-10-25,15:00,Millwall , Leicester City,50,22,28,55,45,54,46,PREMA
2025-10-25,15:00,Sheffield Wed , Oxford Utd,34,31,35,48,52,48,52,PREMA
2025-10-25,15:00,Swansea City , Norwich City,43,38,19,61,39,54,46,PREMA
2025-10-25,15:00,Barnsley , Rotherham Utd,55,15,30,48,52,54,46,PREMA
2025-10-25,15:00,Leyton Orient , Lincoln City,27,25,48,54,46,48,52,PREMA
2025-10-25,15:00,Northampton Town , Luton Town,49,17,34,64,36,35,65,PREMA
2025-10-25,15:00,Peterborough Utd , Blackpool,56,14,30,58,42,45,55,PREMA
2025-10-25,15:00,Reading , Doncaster Rovers,41,15,44,57,43,55,45,PREMA
2025-10-25,15:00,Stevenage , Bradford City,38,24,38,48,52,59,41,PREMA
2025-10-25,15:00,Wimbledon , Burton Albion,56,25,19,51,49,45,55,PREMA
2025-10-25,15:00,Wycombe , Huddersfield,34,19,47,51,49,53,47,PREMA
2025-10-25,15:00,Barrow , Barnet,37,19,44,62,38,43,57,PREMA
2025-10-25,15:00,Bromley , MK Dons,20,45,35,46,54,56,44,PREMA
2025-10-25,15:00,Crawley Town , Bristol Rovers,26,24,50,49,51,54,46,PREMA
2025-10-25,15:00,Crewe Alexandra , Grimsby Town,37,18,45,49,51,54,46,PREMA
2025-10-25,15:00,Gillingham , Salford City,51,13,36,57,43,56,44,PREMA
2025-10-25,15:00,Harrogate Town , Newport County,51,18,31,54,46,56,44,PREMA
2025-10-25,15:00,Notts County , Cambridge Utd,40,26,34,49,51,59,41,PREMA
2025-10-25,15:00,Oldham Athletic , Shrewsbury Town,39,33,28,62,38,43,57,PREMA
2025-10-25,15:00,Swindon Town , Colchester Utd,49,25,26,46,54,64,36,PREMA
2025-10-25,15:00,Tranmere Rovers , Chesterfield,22,34,44,50,50,63,37,PREMA
2025-10-25,15:00,Braintree , Altrincham,41,21,38,45,55,55,45,PREMA
2025-10-25,15:00,Eastleigh , Morecambe,49,27,24,43,57,52,48,PREMA
2025-10-25,15:00,Forest Green R. , Boreham Wood,28,40,32,52,48,50,50,PREMA
2025-10-25,15:00,Gateshead , Truro City,57,17,26,41,59,44,56,PREMA
2025-10-25,15:00,Hartlepool Utd , Solihull Moors,33,46,21,59,41,48,52,PREMA
2025-10-25,15:00,Scunthorpe Utd , Aldershot Town,55,30,15,43,57,66,34,PREMA
2025-10-25,15:00,Southend Utd , Brackley Town,37,42,21,59,41,43,57,PREMA
2025-10-25,15:00,Wealdstone , Sutton Utd,51,38,11,45,55,59,41,PREMA
2025-10-25,15:00,Woking , Rochdale,24,21,55,49,51,45,55,PREMA
2025-10-25,15:00,Yeovil Town , Carlisle Utd,32,11,57,47,53,44,56,PREMA
2025-10-25,15:00,Tartu Tammeka , Tallinna Kalev,62,10,28,27,73,52,48,PREMA
2025-10-25,15:00,Gnistan , Ilves Tampere,26,31,43,31,69,64,36,PREMA
2025-10-25,15:00,Kifisia , Panetolikos,44,20,36,42,58,61,39,PREMA
2025-10-25,15:00,Mohun Bagan , Chennaiyin,46,35,19,38,62,46,54,PREMA
2025-10-25,15:00,FH Hafnarfjordur , Fram Reykjavik,40,29,31,33,67,67,33,PREMA
2025-10-25,15:00,IA Akranes , Afturelding,35,30,35,38,62,64,36,PREMA
2025-10-25,15:00,Vestri , KR Reykjavik,31,30,39,38,62,63,37,PREMA
2025-10-25,15:00,Dacia Buiucani , Zimbru Chisinau,22,34,44,42,58,50,50,PREMA
2025-10-25,15:00,Carrick Rangers , Cliftonville,57,6,37,50,50,53,47,PREMA
2025-10-25,15:00,Crusaders , Glentoran,21,14,65,54,46,43,57,PREMA
2025-10-25,15:00,Dungannon Swifts , Glenavon,85,5,9,53,47,32,68,PREMA
2025-10-25,15:00,Linfield , Ballymena Utd,51,9,40,60,40,28,72,PREMA
2025-10-25,15:00,Portadown , Coleraine,30,9,61,37,63,48,52,PREMA
2025-10-25,15:00,Viking , Bryne,60,23,17,39,61,61,39,PREMA
2025-10-25,15:00,Asane , Start,23,32,45,39,61,63,37,PREMA
2025-10-25,15:00,Hodd , Stabaek,40,33,27,40,60,65,35,PREMA
2025-10-25,15:00,Lillestrom , Ranheim,54,21,25,32,68,59,41,PREMA
2025-10-25,15:00,Lyn Oslo , Kongsvinger,29,33,38,32,68,64,36,PREMA
2025-10-25,15:00,Mjondalen , Odds BK,27,31,42,40,60,64,36,PREMA
2025-10-25,15:00,Moss , Aalesunds,27,22,51,34,66,60,40,PREMA
2025-10-25,15:00,Sogndal , Egersunds,31,27,42,41,59,64,36,PREMA
2025-10-25,15:00,Chernomorets N. , FC Chelyabinsk,26,34,40,62,38,55,45,PREMA
2025-10-25,15:00,Shinnik Yaroslavl , Spartak Kostroma,30,22,48,68,32,49,51,PREMA
2025-10-25,15:00,Dundee Utd , Saint Mirren,39,32,29,64,36,50,50,PREMA
2025-10-25,15:00,Falkirk , Dundee FC,23,55,22,49,51,56,44,PREMA
2025-10-25,15:00,Livingston , Motherwell,29,41,30,42,58,64,36,PREMA
2025-10-25,15:00,Airdrieonians , Arbroath,11,35,54,47,53,57,43,PREMA
2025-10-25,15:00,Greenock Morton , Saint Johnstone,18,43,39,59,41,60,40,PREMA
2025-10-25,15:00,Queen's Park , Ayr United,19,46,35,62,38,60,40,PREMA
2025-10-25,15:00,Raith Rovers , Partick Thistle,30,23,47,65,35,48,52,PREMA
2025-10-25,15:00,Ross County , Dunfermline,29,20,51,59,41,45,55,PREMA
2025-10-25,15:00,Alloa Athletic , Stenhousemuir,42,14,44,59,41,46,54,PREMA
2025-10-25,15:00,Kelty Hearts , East Fife,25,20,55,42,58,60,40,PREMA
2025-10-25,15:00,Montrose , Cove Rangers,75,14,11,52,48,46,54,PREMA
2025-10-25,15:00,Peterhead , Inverness,42,11,47,36,64,53,47,PREMA
2025-10-25,15:00,Clyde , Annan Athletic,36,31,33,47,53,57,43,PREMA
2025-10-25,15:00,The Spartans , East Kilbride,36,30,34,44,56,60,40,PREMA
2025-10-25,15:00,AFC Eskilstuna , Stockholm Inter.,28,29,43,40,60,65,35,PREMA
2025-10-25,15:00,Karlbergs BK , Assyriska FF,39,29,32,43,57,63,37,PREMA
2025-10-25,15:00,Husqvarna , Torslanda IK,41,19,40,41,59,51,49,PREMA
2025-10-25,15:00,Oskarshamns AIK , Lund,27,22,51,45,55,47,53,PREMA
2025-10-25,15:00,Skovde , Hassleholms IF,25,24,51,40,60,53,47,PREMA
2025-10-25,15:00,Kocaelispor , Alanyaspor,19,48,33,58,42,55,45,PREMA
2025-10-25,15:00,Kokand , Navbahor,29,25,46,51,49,40,60,PREMA
2025-10-25,15:15,Espanyol , Elche,29,46,25,55,45,60,40,PREMA
2025-10-25,15:15,Albacete , Cordoba,37,35,28,51,49,57,43,PREMA
2025-10-25,15:15,Eibar , Leganes,24,47,29,65,35,47,53,PREMA
2025-10-25,15:15,Arenas Club , CD Guadalajara,17,44,39,53,47,49,51,PREMA
2025-10-25,15:15,Cacereno , Ourense,40,51,9,58,42,57,43,PREMA
2025-10-25,15:15,Celta Fortuna , Racing Ferrol,39,18,43,58,42,49,51,PREMA
2025-10-25,15:15,Tarazona , Betis B,41,39,20,66,34,41,59,PREMA
2025-10-25,15:30,Zira Baku , Sumgayit,26,41,33,47,53,51,49,PREMA
2025-10-25,15:30,Schweinfurt 05 , Osnabruck,11,21,68,43,57,48,52,PREMA
2025-10-25,15:30,Fortuna Sittard , Groningen,41,12,47,40,60,53,47,PREMA
2025-10-25,15:30,ADO Den Haag , Den Bosch,60,6,34,28,72,56,44,PREMA
2025-10-25,15:30,Academico Viseu , Chaves,16,38,46,58,42,59,41,PREMA
