DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
2025.25.10,13:00,Borussia Mgladbach II , Wuppertaler SV,64,18,18,30,70,67,33,ACC
2025.25.10,13:00,FC Bocholt , Bochum II,64,18,18,38,62,66,34,ACC
2025.25.10,13:00,Rot-weiss Oberhausen , Sportfreunde Lotte,55,22,22,33,67,72,28,ACC
2025.25.10,13:00,SSVg Velbert , Schalke 04 II,13,13,74,31,69,70,30,ACC
2025.25.10,13:00,Fortuna Düsseldorf II , Paderborn II,65,17,17,36,64,62,38,ACC
2025.25.10,13:00,Fortuna Köln , Köln II,66,17,17,30,70,58,42,ACC
2025.25.10,15:30,SV Rodinghausen , Borussia Dortmund II,17,17,65,34,66,56,44,ACC
2025.25.10,15:00,AE Kifisias , Panetolikos,59,20,20,61,39,28,72,ACC
2025.25.10,17:30,Panserraikos , Larissa,65,17,17,38,62,73,27,ACC
2025.25.10,18:00,OFI Crete , Atromitos Athinon,64,18,18,31,69,67,33,ACC
2025.25.10,22:00,CD Marathon , CD Motagua,58,21,21,36,64,69,31,ACC
2025.25.10,13:30,Puskas Academy , MTK Budapest,63,18,18,40,60,73,27,ACC
2025.25.10,16:00,Diosgyori VTK , Paksi,16,16,67,31,69,56,44,ACC
2025.25.10,18:30,Nyiregyhaza , Kazincbarcikai BSC,62,19,19,40,60,63,37,ACC
2025.25.10,13:00,IBV Vestmannaeyjar , KA Akureyri,59,20,20,36,64,71,29,ACC
2025.25.10,15:00,FH hafnarfjordur , Fram Reykjavik,57,21,21,37,63,70,30,ACC
2025.25.10,15:00,Vestri , KR Reykjavik,20,20,60,30,70,66,34,ACC
2025.25.10,15:00,IA Akranes , Afturelding,18,18,63,30,70,70,30,ACC
2025.25.10,17:15,Vikingur Reykjavik , Valur Reykjavik,56,22,22,40,60,58,42,ACC
2025.25.10,09:30,Persik Kediri , PSM Makassar,68,16,16,38,62,69,31,ACC
2025.25.10,13:00,Bali United , Persita,65,17,17,40,60,64,36,ACC
2025.25.10,17:15,Hapoel Haifa , Beitar Jerusalem,16,16,68,36,64,73,27,ACC
2025.25.10,17:15,MS Ashdod , Hapoel Petach Tikva,15,15,69,35,65,65,35,ACC
2025.25.10,17:30,Ironi Tiberias , Maccabi Haifa,10,10,79,39,61,63,37,ACC
2025.25.10,17:30,Hapoel Jerusalem FC , Bnei Sakhnin,63,18,18,29,71,57,43,ACC
2025.25.10,18:00,Maccabi Netanya , Hapoel Tel-Aviv,15,15,69,29,71,57,43,ACC
2025.25.10,14:00,Parma , Como,19,19,62,29,71,62,38,ACC
2025.25.10,14:00,Udinese , Lecce,63,18,18,68,32,37,63,ACC
2025.25.10,17:00,Napoli , Inter Milan,18,18,63,37,63,68,32,ACC
2025.25.10,19:45,Cremonese , Atalanta,21,21,58,68,32,30,70,ACC
2025.25.10,14:00,Avellino , Spezia,25,49,25,62,38,42,58,ACC
2025.25.10,14:00,Virtus Entella , Pescara,69,15,15,64,36,29,71,ACC
2025.25.10,14:00,Monza , AC Reggiana,61,19,19,64,36,41,59,ACC
2025.25.10,14:00,Sampdoria , Frosinone,66,17,17,35,65,57,43,ACC
2025.25.10,14:00,Sudtirol , Cesena,25,49,25,68,32,36,64,ACC
2025.25.10,16:15,Carrarese , Venezia,19,19,61,37,63,59,41,ACC
2025.25.10,18:30,Catanzaro , Palermo,21,21,58,40,60,65,35,ACC
2025.25.10,13:30,Atalanta II , AZ Picerno,68,16,16,39,61,64,36,ACC
2025.25.10,13:30,Cavese , Crotone,20,20,59,30,70,70,30,ACC
2025.25.10,16:30,Siracusa , Casarano,18,18,63,32,68,61,39,ACC
2025.25.10,06:00,Fujieda MYFC , Ventforet Kofu,56,22,22,33,67,72,28,ACC
2025.25.10,09:00,V-Varen Nagasaki , FC Imabari,57,21,21,30,70,72,28,ACC
2025.25.10,06:00,FC Tokyo , Fagiano Okayama,69,15,15,63,37,32,68,ACC
2025.25.10,06:00,Kashiwa Reysol , Yokohama FC,57,21,21,66,34,30,70,ACC
2025.25.10,06:00,Kyoto Sanga FC , Kashima Antlers,16,16,67,34,66,68,32,ACC
2025.25.10,06:00,Nagoya Grampus , Gamba Osaka,24,52,24,37,63,66,34,ACC
2025.25.10,06:00,Shimizu S-Pulse , Tokyo Verdy,65,17,17,70,30,34,66,ACC
2025.25.10,06:00,Urawa Red Diamonds , Machida Zelvia,16,16,68,33,67,66,34,ACC
2025.25.10,06:00,Yokohama F-Marinos , Sanfrecce Hiroshima,22,22,56,34,66,69,31,ACC
2025.25.10,07:00,Cerezo Osaka , Kawasaki Frontale,22,22,56,38,62,62,38,ACC
2025.25.10,06:00,Tochigi City , Vanraure Hachinohe,66,17,17,34,66,63,37,ACC
2025.25.10,06:00,Thespakusatsu Gunma , Nara Club,63,18,18,35,65,64,36,ACC
2025.25.10,06:00,Parceiro Nagano , Azul Claro Numazu,60,20,20,36,64,57,43,ACC
2025.25.10,06:00,FC Gifu , Kagoshima United,17,17,65,39,61,64,36,ACC
2025.25.10,06:00,Kitakyushu , FC Ryukyu,64,18,18,30,70,59,41,ACC
2025.25.10,12:00,Homeboyz , Ulinzi Stars,26,47,26,70,30,31,69,ACC
2025.25.10,13:00,Kariobangi Sharks , APS Bomet,57,21,21,38,62,68,32,ACC
2025.25.10,12:00,Ballkani , Gjilani,74,13,13,29,71,62,38,ACC
2025.25.10,12:00,Prishtina e Re , Malisheva,16,16,68,35,65,66,34,ACC
2025.25.10,17:30,Prishtina , Dukagjini,64,18,18,30,70,59,41,ACC
2025.25.10,12:00,BFC Daugavpils , Super Nova,59,20,20,30,70,59,41,ACC
2025.25.10,14:00,FK Liepaja , FS Jelgava,69,15,15,32,68,65,35,ACC
2025.25.10,12:00,TransINVEST Vilnius , FA Šiauliai II,75,12,12,36,64,58,42,ACC
2025.25.10,16:00,Jonava , Atmosfera,57,21,21,34,66,60,40,ACC
2025.25.10,13:30,Struga , Akademija Pandev,69,15,15,34,66,73,27,ACC
2025.25.10,18:00,Floriana , Birkirkara,68,16,16,32,68,62,38,ACC
2025.25.10,02:00,Juarez FC , Puebla,61,19,19,29,71,58,42,ACC
2025.25.10,04:00,Mazatlan FC , Club America,12,12,76,36,64,69,31,ACC
2025.25.10,02:00,Alebrijes de Oaxaca , Tepatitlán,19,19,62,38,62,69,31,ACC
2025.25.10,04:00,CA La Paz , Irapuato,27,45,27,29,71,63,37,ACC
2025.25.10,04:00,Tigres de Alica , Tecos,20,20,59,38,62,62,38,ACC
2025.25.10,02:30,Gorilas de Juanacatlan , Artesanos Metepec,22,22,55,36,64,56,44,ACC
2025.25.10,03:00,FC Racing , Caja Oblatos CFD,71,14,14,33,67,69,31,ACC
2025.25.10,08:00,Khangarid , Khovd,80,10,10,33,67,61,39,ACC
2025.25.10,16:00,Ittihad Tanger , MAS Fes,29,42,29,66,34,32,68,ACC
